Response ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response Text
314,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,3,Agree
315,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
316,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
317,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
318,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
319,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree
320,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
321,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,2,Disagree
322,Complete,Juvenile Court,0,0,0,1,1. I know what is expected of me at work,3,Agree
323,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
324,Complete,District Court,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree
325,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
326,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
327,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
328,Complete,District Court,0,0,1,0,1. I know what is expected of me at work,2,Disagree
329,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
330,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
331,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
332,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
333,Complete,Emergency Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
334,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
335,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
336,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,3,Agree
337,Complete,Finance and Performance Management,0,1,0,0,1. I know what is expected of me at work,3,Agree
338,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
339,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,3,Agree
340,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
341,Incomplete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,,
342,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
343,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,3,Agree
344,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
345,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
346,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,3,Agree
347,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
348,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree
349,Complete,Communications Office,0,0,0,0,1. I know what is expected of me at work,3,Agree
350,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
351,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
352,Complete,Juvenile Court,0,1,0,0,1. I know what is expected of me at work,3,Agree
353,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
354,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
355,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree
356,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,2,Disagree
357,Complete,Juvenile Court,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
358,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
359,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
360,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
361,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
362,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
363,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
364,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
365,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
366,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree
367,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
368,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
369,Complete,Prosecuting Attorney's Office,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
370,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
371,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree
372,Complete,Council's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
373,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
374,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
375,Complete,Finance and Performance Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
376,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree
377,Incomplete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,,
378,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
379,Complete,Family Justice Center,0,0,0,0,1. I know what is expected of me at work,3,Agree
380,Complete,Facilities Management,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
381,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
382,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree
383,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree
384,Complete,Economic Development,0,0,0,0,1. I know what is expected of me at work,3,Agree
385,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
386,Complete,Parks and Recreation,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
387,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree
388,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
389,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
390,Complete,Human Resources,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
391,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree
392,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
393,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
394,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,3,Agree
395,Complete,Assigned Council,0,0,0,0,1. I know what is expected of me at work,3,Agree
396,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
397,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree
398,Complete,Clerk of Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
399,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
400,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
401,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
402,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree
403,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,2,Disagree
404,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
405,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
406,Complete,Human Resources,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
407,Incomplete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,,
408,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
409,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
410,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
411,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
412,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
413,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
414,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,3,Agree
415,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
416,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree
417,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
418,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,2,Disagree
419,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree
420,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
421,Complete,Clerk of Superior Court,0,0,0,0,1. I know what is expected of me at work,2,Disagree
422,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
423,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
424,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree
425,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
426,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,3,Agree
427,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree
428,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,1,Strongly Disagree
429,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
430,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
431,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
432,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
433,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree
434,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
435,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
436,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
437,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree
438,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
439,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
440,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
441,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree
442,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
443,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
444,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
445,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
446,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree
447,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree
448,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
449,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
450,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree
451,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree
452,Complete,Exec Office & Directors,1,0,0,0,1. I know what is expected of me at work,1,Strongly Disagree
453,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,3,Agree
