Response_ID,Status,Department,Director,Manager,Supervisor,Staff,Question,Response,Response_Text,Qno,Question_alt
242,Complete,Parks and Recreation,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
243,Complete,Communications Office,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
244,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
245,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
246,Complete,Human Resources,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
247,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
248,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
249,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
250,Complete,Prosecuting Attorney's Office,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
251,Complete,Human Services,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
252,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
253,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
254,Complete,Juvenile Court,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
255,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
256,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
257,Complete,Assessor-Treasurer's Office,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
258,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
259,Complete,Council's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
260,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
261,Complete,Facilities Management,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
262,Complete,Clerk of Superior Court,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
263,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
264,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
265,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
266,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
267,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
268,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
269,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
270,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
271,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
272,Complete,Human Services,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
273,Complete,Human Resources,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
274,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
275,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
276,Complete,Sheriff's Department,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
277,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
278,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
279,Complete,Sheriff's Department,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
280,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
281,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
282,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
283,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
284,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
285,Complete,Facilities Management,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
286,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
287,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
288,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
289,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
290,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
291,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
292,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
293,Complete,Superior Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
294,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
295,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
296,Complete,Planning and Public Works,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
297,Complete,Exec Office & Directors,1,0,0,0,1. I know what is expected of me at work,0,Not Applicable,1,I know what is expected of me at work
298,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
299,Complete,Finance and Performance Management,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
300,Complete,Emergency Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
301,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
302,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
303,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
304,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
305,Complete,Finance and Performance Management,0,0,1,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
306,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
307,Complete,Finance and Performance Management,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
308,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
309,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
310,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
311,Complete,Juvenile Court,0,0,0,0,1. I know what is expected of me at work,0,Not Applicable,1,I know what is expected of me at work
312,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
313,Complete,Human Services,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
314,Complete,District Court,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
315,Complete,Planning and Public Works,0,1,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
316,Complete,Assessor-Treasurer's Office,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
317,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
318,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
319,Complete,Planning and Public Works,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
320,Complete,Planning and Public Works,0,0,0,0,1. I know what is expected of me at work,4,Strongly Agree,1,I know what is expected of me at work
321,Complete,Parks and Recreation,0,0,0,0,1. I know what is expected of me at work,2,Disagree,1,I know what is expected of me at work
322,Complete,Juvenile Court,0,0,0,1,1. I know what is expected of me at work,3,Agree,1,I know what is expected of me at work
